Gene ID	Gene Name	'COVID-19' vs 'normal' in 'colon'.p-value	'COVID-19' vs 'normal' in 'colon'.log2foldchange	'COVID-19' vs 'normal' in 'lung'.p-value	'COVID-19' vs 'normal' in 'lung'.log2foldchange
ENSG00000014123	UFL1	0.00659566220347907	0.9	0.305732223709074	0.3
ENSG00000014138	POLA2	0.00936130925020031	-1.5	0.776024094639647	0.2
ENSG00000014164	ZC3H3	0.569691994720894	-0.4	0.953069369395744	-0.1
ENSG00000014216	CAPN1	0.000358266052708531	-1.5	0.159880137601443	0.9
ENSG00000014257	ACP3	0.0779096270396811	-1.3	0.902333177798024	-0.1
ENSG00000014641	MDH1	0.526024586165986	0.3	0.0617833689034348	0.6
ENSG00000014824	SLC30A9	0.110121311574601	0.4	0.950769740778119	0
ENSG00000014914	MTMR11	0.804103029813204	-0.2	0.352698115068917	-0.7
ENSG00000014919	COX15	0.195971793767366	-0.5	0.836481822161181	0.1
ENSG00000015133	CCDC88C	0.0202496780109096	-1.1	0.969497902043119	0
ENSG00000015153	YAF2	0.105760595847772	0.8	0.0926416829945175	0.3
ENSG00000015171	ZMYND11	5.93793902971728e-06	1	0.66270024441708	0.2
ENSG00000015285	WAS	0.1265381255754	-0.9	0.542786715460385	0.5
ENSG00000015413	DPEP1	0.970099396034402	0.1	0.216171788580111	-1.7
ENSG00000015475	BID	0.242443899771096	-0.5	0.000116500146238228	1.4
ENSG00000015479	MATR3	2.92096692902484e-05	1.4	0.00829768308779012	1
ENSG00000015520	NPC1L1	0.229975685473429	-1.3	0.843293649898146	-0.4
ENSG00000015532	XYLT2	0.0358499008376755	-1.4	0.0142845680184299	-1.5
ENSG00000015568	RGPD5	0.259648684929458	0.8	0.540417551295568	-0.5
ENSG00000015592	STMN4	0.920247251876176	0.1	NA	0.3
ENSG00000015676	NUDCD3	0.0449718020332446	-1	0.0865625166613509	-0.7
ENSG00000016082	ISL1	0.0161919940817371	-2.6	NA	0.9
ENSG00000016391	CHDH	0.70609945470673	-0.4	0.623570517790776	-0.5
ENSG00000016402	IL20RA	0.438686163610592	-0.7	0.581470526694559	-0.6
ENSG00000016490	CLCA1	0.307797850218443	-1.2	0.146671548184798	2.1
ENSG00000016602	CLCA4	0.634263005277517	-0.6	0.191955011324726	1.5
ENSG00000016864	GLT8D1	0.00423221186401109	-0.9	0.351353159405814	0.3
ENSG00000017260	ATP2C1	0.451406513342804	0.3	0.598023462572965	0.2
ENSG00000017427	IGF1	0.0637618632227923	1.8	0.00638418738706359	1.9
ENSG00000017483	SLC38A5	0.74087261144028	0.3	0.985657228133113	0
ENSG00000017797	RALBP1	0.805591214866343	0.1	0.342545730401372	0.3
ENSG00000018189	RUFY3	0.0354125145075692	0.7	0.147619628770022	-0.3
ENSG00000018236	CNTN1	0.940080925940082	-0.1	0.268862414721702	-0.8
ENSG00000018280	SLC11A1	0.296706284679496	0.8	0.0377393859304551	1.3
ENSG00000018408	WWTR1	5.91580859201408e-06	1.8	0.342480204170872	0.3
ENSG00000018510	AGPS	0.118260460920594	0.5	0.673555992582105	-0.2
ENSG00000018607	ZNF806	NA	0.2	NA	0
ENSG00000018610	STEEP1	0.716057177589149	-0.3	0.486561924092177	-0.4
ENSG00000018625	ATP1A2	0.516257146574768	-0.5	0.0947321512700744	-1.1
ENSG00000018699	TTC27	0.610816359704975	0.3	0.54571210130753	0.3
ENSG00000018869	ZNF582	0.073698284609094	1.3	0.77372969546432	-0.3
ENSG00000019102	VSIG2	0.0201661450330183	-2	0.0370649062591346	-1.6
ENSG00000019144	PHLDB1	0.01807285109699	-0.8	0.104468654853711	-0.7
ENSG00000019169	MARCO	0.00866324550300179	3	0.505838810808685	0.6
ENSG00000019186	CYP24A1	0.317207886024598	1.4	1.17670258320502e-05	3.8
ENSG00000019485	PRDM11	0.231818810297749	-0.9	3.43470809450192e-08	-2.2
ENSG00000019505	SYT13	0.656951268805048	-0.4	0.716520221791903	0.6
ENSG00000019549	SNAI2	0.329152231863231	0.7	0.0433488103981543	1
ENSG00000019582	CD74	0.00117765853852198	-1.3	0.0474846838464036	-0.8
ENSG00000019991	HGF	0.00652884851183752	1.4	0.154834354608728	0.6
ENSG00000019995	ZRANB1	0.996891775088983	0	0.564411254585466	0.4
ENSG00000020129	NCDN	0.737268123339554	0.3	0.574198241131861	0.5
ENSG00000020181	ADGRA2	0.213896995661009	-0.8	0.0812084262032811	-1.1
ENSG00000020219	CCT8L1P	NA	0.1	NA	0
ENSG00000020256	ZFP64	0.312121130598953	-0.4	0.740219056278621	-0.2
ENSG00000020426	MNAT1	0.268518603187184	0.5	0.157128164138575	0.5
ENSG00000020577	SAMD4A	0.0678109772871231	1.1	0.759073080121331	-0.2
ENSG00000020633	RUNX3	0.152364022149644	-1.1	0.837553408757056	0.2
ENSG00000020922	MRE11	0.476129670321303	0.2	0.308925290824974	0.4
ENSG00000021300	PLEKHB1	9.05838493125085e-05	1.5	0.618314151719298	-0.5
ENSG00000021355	SERPINB1	0.659832027776304	0.3	0.539385566829687	-0.3
ENSG00000021461	CYP3A43	0.689343096372025	-0.5	0.552845876607784	-0.8
ENSG00000021488	SLC7A9	0.0809745862229991	-2.3	0.691746477173548	-0.7
ENSG00000021574	SPAST	0.00972810551828365	0.8	0.0489159993537613	0.8
ENSG00000021645	NRXN3	0.462716591418566	0.5	0.222419057532829	-0.9
ENSG00000021762	OSBPL5	0.771739956550792	0.2	0.932065952077368	0.1
ENSG00000021776	AQR	0.917283587381418	0	0.787904336166494	-0.1
ENSG00000021826	CPS1	0.76478790077309	-0.3	0.815066997200684	0.2
ENSG00000021852	C8B	NA	-0.2	6.08381368320474e-09	-4.7
ENSG00000022267	FHL1	0.019479606871956	0.9	0.00270340091574764	-1.3
ENSG00000022277	RTF2	0.959082700510051	0	0.0740434826915077	0.6
ENSG00000022355	GABRA1	0.7118681304834	-0.6	NA	0.3
ENSG00000022556	NLRP2	0.477416833478826	-0.8	0.866744435850934	0.2
ENSG00000022567	SLC45A4	0.865249558912898	-0.1	0.988074410685428	0
ENSG00000022840	RNF10	0.848054082654734	0.1	0.669373174291152	0.3
ENSG00000022976	ZNF839	0.396951138256933	-0.6	0.264863641567768	-1
ENSG00000023041	ZDHHC6	0.305233278958476	0.4	0.571347758419041	0.2
ENSG00000023171	GRAMD1B	0.00278556993473341	-1.8	0.956282244908929	0.1
ENSG00000023191	RNH1	0.483545222147655	-0.4	0.793274549431654	-0.1
ENSG00000023228	NDUFS1	0.26308984237681	0.3	0.120314647199016	0.6
ENSG00000023287	RB1CC1	0.00351470634100727	0.7	0.202792840345716	0.4
ENSG00000023318	ERP44	0.676589520187422	0.1	0.406000641000837	0.3
ENSG00000023330	ALAS1	0.00610319360162131	-1.1	0.717760887504955	0.2
ENSG00000023445	BIRC3	0.573593432068559	0.3	0.12038601204693	0.8
ENSG00000023516	AKAP11	0.00332751029156129	0.6	0.276678363956259	-0.3
ENSG00000023572	GLRX2	0.711658675136593	0.1	0.626041508569773	-0.2
ENSG00000023608	SNAPC1	0.00269508238508063	1.4	2.34480792885044e-05	1.7
ENSG00000023697	DERA	0.163237367834429	-0.5	0.383609978058264	0.4
ENSG00000023734	STRAP	0.000101231495290167	1.3	0.000774591377640839	1.1
ENSG00000023839	ABCC2	0.62273210930086	0.4	0.0461541788668249	1.6
ENSG00000023892	DEF6	8.58916038439627e-05	-2.4	0.673877818722712	-0.5
ENSG00000023902	PLEKHO1	0.867747405405836	0.1	0.145944089215398	0.7
ENSG00000023909	GCLM	0.00378400957217999	1.4	0.00128378948211555	1.4
ENSG00000024048	UBR2	0.63739161111764	0.1	0.856483330015587	-0.1
ENSG00000024422	EHD2	0.147224055930765	0.6	0.595336264125282	-0.2
ENSG00000024526	DEPDC1	0.62155601703215	-0.5	0.0162241283036137	2.1
ENSG00000024862	CCDC28A	0.493195143694349	-0.4	0.500975408360432	-0.6
ENSG00000025039	RRAGD	0.000902311876794031	1.7	0.664093919031422	0.3
ENSG00000025156	HSF2	0.284356116136837	0.7	0.78503683485116	0.1
ENSG00000025293	PHF20	0.00377824301708439	0.6	0.76182038776817	-0.1
ENSG00000025423	HSD17B6	0.882379211124847	0.2	0.00016181423385011	-2.5
ENSG00000025434	NR1H3	0.828020721409353	-0.2	0.300060838840061	0.7
ENSG00000025708	TYMP	0.00170523231137651	-1.7	0.825632068443309	-0.2
ENSG00000025770	NCAPH2	0.00192645890367184	-1.6	0.295330403227016	-1
ENSG00000025772	TOMM34	0.691697770134197	-0.2	0.224020504453342	0.5
ENSG00000025796	SEC63	2.59522889515687e-05	0.8	0.008681136245771	0.5
ENSG00000025800	KPNA6	0.127345676033791	0.5	0.23302327487656	-0.4
ENSG00000026025	VIM	0.000295936274620359	1.2	0.0271563929729216	0.5
ENSG00000026036	RTEL1-TNFRSF6B	0.0169851366773484	-2.4	0.116588507747255	-1.9
ENSG00000026103	FAS	0.61303891423547	0.2	0.129276469321103	0.5
ENSG00000026297	RNASET2	0.147633867234568	-0.6	0.136028366484899	0.5
ENSG00000026508	CD44	0.00951705190104167	0.9	0.164233332489694	0.4
ENSG00000026559	KCNG1	0.0055802611254283	-2.4	NA	2
ENSG00000026652	AGPAT4	0.545464448047315	-0.3	0.131239893308506	-0.7
ENSG00000026751	SLAMF7	0.0080335238959919	-2	0.897143790262619	0.1
ENSG00000026950	BTN3A1	0.703728870857174	-0.3	0.000120697549395768	-0.9
ENSG00000027001	MIPEP	0.893297984354561	0.1	0.684752115588716	-0.3
ENSG00000027075	PRKCH	0.963901730688708	0	0.359004885687947	-0.4
ENSG00000027644	INSRR	0.98980786233081	0	0.34730869531199	1.5
ENSG00000027697	IFNGR1	0.195386687378871	0.5	0.367329448544419	0.4
ENSG00000027847	B4GALT7	0.200227018263535	-0.9	0.432530978888338	-0.7
ENSG00000027869	SH2D2A	0.819645316763881	-0.2	0.660674677351489	-0.5
ENSG00000028116	VRK2	0.777226847367385	-0.2	0.140465703671833	0.5
ENSG00000028137	TNFRSF1B	0.0836117123387526	-0.9	0.141642944176865	0.8
ENSG00000028203	VEZT	0.155595328476579	0.5	0.23941852223657	-0.4
ENSG00000028277	POU2F2	0.174879211618596	-0.9	0.463501967015472	0.6
ENSG00000028310	BRD9	0.394801898464615	-0.4	0.765927048514804	-0.2
ENSG00000028528	SNX1	0.00989110105763731	0.5	0.0309351311554249	-0.5
ENSG00000028839	TBPL1	0.389178269017199	0.4	0.920217688855247	-0.1
ENSG00000029153	ARNTL2	0.0835929923306671	1.3	1.69099369529526e-05	2.6
ENSG00000029363	BCLAF1	0.36523283920374	0.2	0.658222377511417	-0.1
ENSG00000029364	SLC39A9	0.935434500425272	0	0.11513993431346	0.5
ENSG00000029534	ANK1	0.264719131905374	-1	0.669702298987241	0.5
ENSG00000029559	IBSP	NA	0.1	0.00760342259131738	3.4
ENSG00000029639	TFB1M	0.0829062560389228	-0.9	0.815485117242621	0.2
ENSG00000029725	RABEP1	0.829426965491831	0	0.450685568117578	0.3
ENSG00000029993	HMGB3	0.910340803469307	-0.1	0.228212416075213	0.7
ENSG00000030066	NUP160	0.388009688304326	0.4	0.498655007408991	0.2
ENSG00000030110	BAK1	0.0700736963915168	-1.4	0.522790688802945	-0.6
ENSG00000030304	MUSK	0.30076452687027	0.7	0.127067760880735	-0.8
ENSG00000030419	IKZF2	0.124859797857898	0.8	0.854640999219035	-0.1
ENSG00000030582	GRN	0.0978911393791903	-0.8	0.736401587338744	-0.2
ENSG00000031003	FAM13B	0.540487278096754	0.2	0.0248960973097729	-0.6
ENSG00000031081	ARHGAP31	0.709211300008098	0.2	0.0607100160789905	-0.6
ENSG00000031691	CENPQ	0.098390461777572	1	0.836269954554177	-0.2
ENSG00000031698	SARS1	0.630476698494261	-0.3	0.481400896738863	0.5
ENSG00000031823	RANBP3	0.883083394401636	0.1	0.00432287103649778	-0.9
ENSG00000032219	ARID4A	0.55439104419078	0.2	0.339946585447272	-0.2
ENSG00000032389	EIPR1	0.0471979727566204	-1	0.44226748076391	0.5
ENSG00000032444	PNPLA6	0.163464771650512	-0.8	0.986970976745423	0
ENSG00000032742	IFT88	0.559533801544383	-0.2	0.592926198936889	-0.3
ENSG00000033011	ALG1	0.150834325250879	-1.1	0.293264545299354	0.8
ENSG00000033030	ZCCHC8	0.317395898707021	0.4	0.413396215822675	0.3
ENSG00000033050	ABCF2	0.0506726693953892	-1.1	0.0738000685417693	1.3
ENSG00000033100	CHPF2	0.0359018392427763	-1.3	0.670600357823537	-0.3
ENSG00000033122	LRRC7	0.551038558235454	0.5	0.139279484212113	-0.8
ENSG00000033170	FUT8	0.000185656656871288	-1.2	0.179571756199962	0.5
ENSG00000033178	UBA6	0.00240302948625857	0.7	0.025745069428056	0.6
ENSG00000033327	GAB2	0.520863269973974	-0.3	0.0740838658322867	-0.7
ENSG00000033627	ATP6V0A1	0.202078154670322	0.5	0.885697614364974	0.1
ENSG00000033800	PIAS1	0.00277994322350124	0.9	0.452893985721796	-0.2
ENSG00000033867	SLC4A7	0.498272463283663	0.3	0.00117517053024384	1.1
ENSG00000034053	APBA2	0.666023059950481	0.4	0.524777359678453	0.6
ENSG00000034152	MAP2K3	0.0741553594959367	-0.6	0.00946905514460742	1.4
ENSG00000034239	EFCAB1	0.945527056503424	-0.1	0.721045868095004	-0.4
ENSG00000034510	TMSB10	0.907966050146056	-0.1	0.000988606916562305	1
ENSG00000034533	ASTE1	0.789692625299446	0.2	0.0753739315078688	-0.9
ENSG00000034677	RNF19A	0.048146162151101	0.5	0.529259528152641	-0.2
ENSG00000034693	PEX3	0.356930612698651	0.5	0.452893985721796	-0.4
ENSG00000034713	GABARAPL2	0.0287129196100944	0.8	0.0882563309060863	0.4
ENSG00000034971	MYOC	0.495028807815468	-0.8	0.430819210547791	-1
ENSG00000035115	SH3YL1	0.9536260858348	0	0.515720708624564	-0.3
ENSG00000035141	FAM136A	0.336383167126556	-0.4	0.466390632161988	0.5
ENSG00000035403	VCL	0.018157207058496	0.9	0.574198241131861	-0.2
ENSG00000035499	DEPDC1B	0.0268566944323135	-1.7	0.951149623943472	0.1
ENSG00000035664	DAPK2	0.702380531620452	-0.3	8.34499086764018e-12	-2.3
ENSG00000035681	NSMAF	0.279964225884758	0.5	0.624510930841865	0.2
ENSG00000035687	ADSS2	0.35875805980865	-0.3	0.00154818037644843	0.8
ENSG00000035720	STAP1	0.56490706459555	-0.5	0.740219056278621	-0.4
ENSG00000035862	TIMP2	0.147461643082788	0.7	0.54933070266957	-0.2
ENSG00000035928	RFC1	0.384562825112212	0.2	0.264599120420768	-0.4
ENSG00000036054	TBC1D23	0.571489903421456	0.2	0.507617919887925	0.3
ENSG00000036257	CUL3	0.45391771303951	0.2	0.782502420107886	0.1
ENSG00000036448	MYOM2	0.0129745504570241	-1.6	0.0371347612292406	-1.7
ENSG00000036473	OTC	0.000577397535987438	-2.7	0.993508368372163	0
ENSG00000036530	CYP46A1	0.0603842611241155	-1	0.0997376481683141	-0.8
ENSG00000036549	ZZZ3	0.368388084876108	0.4	0.834455377679182	0.1
ENSG00000036565	SLC18A1	0.00523957801453673	-2.5	NA	0
ENSG00000036672	USP2	0.0246212117326025	-1.5	0.059971799128868	-1.5
ENSG00000036828	CASR	0.0854742579324216	-1.9	0.790358396160681	0.4
ENSG00000037042	TUBG2	0.930422069073863	0.1	0.811101011757411	-0.3
ENSG00000037241	RPL26L1	0.575026358252336	0.4	0.224097676443248	0.9
ENSG00000037280	FLT4	0.330388329191368	-0.7	0.000421760173304691	-1.9
ENSG00000037474	NSUN2	0.513638378708894	0.3	0.0349474736268397	0.6
ENSG00000037637	FBXO42	0.714331133959829	0.2	0.383946193988393	-0.4
ENSG00000037749	MFAP3	0.0368354697801659	1	0.0443980446298382	0.7
ENSG00000037757	MRI1	0.645474684028585	0.3	0.955025909908203	0.1
ENSG00000037897	METTL1	0.658836053609499	-0.4	0.776850039987751	0.3
ENSG00000037965	HOXC8	0.0837667152624651	2	0.753593272121681	-0.6
ENSG00000038002	AGA	0.115908439969671	-0.6	0.773386142908003	0.3
ENSG00000038210	PI4K2B	0.815065524463576	0.2	0.85337755895699	0.1
ENSG00000038219	BOD1L1	0.936043824438006	0	0.857418647187379	0
ENSG00000038274	MAT2B	0.0865161030775431	0.9	0.403912543061497	0.2
ENSG00000038295	TLL1	0.0740785767526774	1.2	0.213027449257178	-0.7
ENSG00000038358	EDC4	0.0457062839301861	-1	0.628142145811281	-0.5
ENSG00000038382	TRIO	0.0358499008376755	-0.5	0.948486774137687	0
ENSG00000038427	VCAN	0.137223764853419	0.7	1.32692172549113e-09	2.1
ENSG00000038532	CLEC16A	0.0215524866065944	-1	0.0351659150503635	-0.9
ENSG00000038945	MSR1	0.0119760151999894	1.3	0.663933011332662	-0.3
ENSG00000039068	CDH1	0.0548772937340184	-1.6	0.721542638725231	-0.2
ENSG00000039123	MTREX	0.935659042978851	0	0.0909501304850044	-0.4
ENSG00000039139	DNAH5	0.948902403096034	-0.1	0.854092251232166	-0.3
ENSG00000039319	ZFYVE16	0.0747637024692349	0.5	0.546300007441839	0.3
ENSG00000039523	RIPOR1	0.142026483662227	0.8	0.161275721885975	0.5
ENSG00000039537	C6	0.911788473300035	-0.1	0.842946371977681	0.2
ENSG00000039560	RAI14	0.00503497909063588	1.4	0.000720920095167214	1.1
ENSG00000039600	SOX30	0.459002149816462	-0.7	0.799642834904008	-0.4
ENSG00000039650	PNKP	0.0361096906059927	-1.5	0.508822915752662	0.5
ENSG00000039987	BEST2	0.0133879229561116	-2.4	NA	-0.8
ENSG00000040199	PHLPP2	0.000387961556430451	-1.3	0.0525955343886185	-0.9
ENSG00000040275	SPDL1	0.159411422382706	-0.9	0.333699344541027	0.5
ENSG00000040341	STAU2	0.109335663958578	0.8	0.686079527534721	-0.2
ENSG00000040487	SLC66A1	0.269570799234908	-1	0.805160367175387	0.3
ENSG00000040531	CTNS	0.761790175990043	0.3	0.837553408757056	0.2
ENSG00000040608	RTN4R	0.722504318321874	-0.4	0.0967874592220513	-1.9
ENSG00000040633	PHF23	0.381200929546566	-0.6	0.778918276203628	0.3
ENSG00000040731	CDH10	0.864762974725693	0.2	0.614721530242924	-0.7
ENSG00000040933	INPP4A	0.849743669143028	-0.1	0.740406228582749	-0.2
ENSG00000041353	RAB27B	0.630614542239963	-0.4	0.975528562734591	0
ENSG00000041357	PSMA4	0.391676203207378	0.3	0.0022519241603345	0.7
ENSG00000041515	MYO16	0.103210984666228	-1.3	0.145591961770217	-1
ENSG00000041802	LSG1	0.793391400525513	0.1	0.665781647358045	-0.2
ENSG00000041880	PARP3	0.209988416120946	-0.7	0.622168747787641	-0.3
ENSG00000041982	TNC	0.386521570367694	0.8	7.15568497419575e-05	2.4
ENSG00000041988	THAP3	0.614436039252055	-0.4	0.309384173789615	1.1
ENSG00000042062	RIPOR3	0.718210662820082	0.3	0.0827908304859334	-1.1
ENSG00000042088	TDP1	0.570866428805118	-0.4	0.330655130002494	0.4
ENSG00000042286	AIFM2	0.785357406969784	0.2	0.52038131825423	0.6
ENSG00000042304	C2orf83	NA	0.1	0.243736892013742	1.8
ENSG00000042317	SPATA7	0.0221902139169035	0.8	0.989866814315007	0
ENSG00000042429	MED17	0.0952021119621144	0.8	0.0194710361523144	1.2
ENSG00000042445	RETSAT	0.0396834892462321	-1	0.827578652965513	-0.2
ENSG00000042493	CAPG	0.0382526009283664	-1.5	0.9773575602942	0
ENSG00000042753	AP2S1	0.0159832130181635	-0.7	0.369747604546495	0.7
ENSG00000042781	USH2A	0.010829801651076	-1.9	6.35965546727171e-05	-3.2
ENSG00000042813	ZPBP	0.223187106835195	-1.7	0.433344019405552	-1.3
ENSG00000042832	TG	0.344750892011774	-1	0.250475712833293	1.1
ENSG00000042980	ADAM28	0.0277244302960558	-1.4	0.775090129130562	0.2
ENSG00000043039	BARX2	1.89947638521505e-06	-3	0.768859669171039	-0.5
ENSG00000043093	DCUN1D1	0.184557024221291	0.4	0.271603611208585	0.3
ENSG00000043143	JADE2	0.42523819472881	-0.5	0.000135662737185179	-1.7
ENSG00000043355	ZIC2	NA	0.1	NA	0
ENSG00000043462	LCP2	0.233447663343488	-0.5	0.377466900173419	0.4
ENSG00000043514	TRIT1	0.885729789477651	0.1	0.360249312842865	-0.5
ENSG00000043591	ADRB1	0.729378363107899	-0.3	0.135365573966633	-1.2
ENSG00000044012	GUCA2B	0.0538441392594262	-2	NA	-0.2
ENSG00000044090	CUL7	0.258362499312322	-0.7	0.90239821785063	0.1
ENSG00000044115	CTNNA1	0.498126017559428	0.2	0.321291113265745	0.2
ENSG00000044446	PHKA2	0.433552968772363	-0.4	0.117749394490342	-0.6
ENSG00000044459	CNTLN	0.145159267592858	0.5	0.328758175293911	0.4
ENSG00000044524	EPHA3	0.926744592683741	-0.1	0.685205386527474	-0.4
ENSG00000044574	HSPA5	0.451351631423728	0.3	0.00019775321383866	1.5
ENSG00000046604	DSG2	0.796775180190339	-0.2	0.0667886765534446	0.8
ENSG00000046647	GEMIN8	0.803875021750035	-0.2	0.152015040659795	-0.7
ENSG00000046651	OFD1	0.657999451948284	-0.2	0.79878394110579	-0.2
ENSG00000046653	GPM6B	0.025917532636673	0.9	0.00813973854983574	-1
ENSG00000046774	MAGEC2	NA	-0.2	NA	0.3
ENSG00000046889	PREX2	0.215900959986724	0.5	0.00576890341633151	-1
ENSG00000047056	WDR37	0.0133523899121155	-1	0.994517785140627	0
ENSG00000047188	YTHDC2	0.691622248486111	0.1	0.740036854158673	-0.1
ENSG00000047230	CTPS2	0.229123964559656	-0.5	0.958755269300406	0
ENSG00000047249	ATP6V1H	0.406052078531321	0.3	0.0129006476877434	0.7
ENSG00000047315	POLR2B	0.180237027298533	-0.4	0.17449292534013	-0.7
ENSG00000047346	FAM214A	0.527419264688904	-0.2	0.273506187781216	-0.3
ENSG00000047365	ARAP2	0.99953106361631	0	0.000606143908070751	-1
ENSG00000047410	TPR	0.939942148473651	0	0.245061542916784	0.2
ENSG00000047457	CP	0.668702071075943	0.3	0.757299229131632	0.2
ENSG00000047578	KATNIP	0.000185904322194723	-1.8	0.805607169950292	0.2
ENSG00000047579	DTNBP1	0.72579804252001	0.2	0.851813637534226	-0.2
ENSG00000047597	XK	0.922300038420311	0.1	0.99208747203762	0
ENSG00000047617	ANO2	0.042575405943509	1.7	0.0790887857781496	-1
ENSG00000047621	C12orf4	0.768206093828455	0.2	0.508122279021682	0.3
ENSG00000047634	SCML1	0.00144044310039088	1.1	0.937613539762066	-0.1
ENSG00000047644	WWC3	0.102914547725814	0.5	0.309556197044784	-0.5
ENSG00000047648	ARHGAP6	0.00768370598081292	1	0.0346690880538436	-0.8
ENSG00000047662	FAM184B	0.676051917252051	0.5	0.754807584954894	0.4
ENSG00000047849	MAP4	0.30156112440843	0.5	0.432290391335448	-0.2
ENSG00000047932	GOPC	0.0250398366549163	0.5	0.831618979434132	0.1
ENSG00000047936	ROS1	0.99045335072105	0	0.0273148502817529	-1.2
ENSG00000048028	USP28	0.943401143818755	0	0.979348975111935	0
ENSG00000048052	HDAC9	0.79644740759141	0.2	0.225863617885012	-0.7
ENSG00000048140	TSPAN17	0.575785689277666	-0.4	0.401641168934996	0.5
ENSG00000048162	NOP16	0.0845547448264793	-1	0.754462235865595	-0.3
ENSG00000048342	CC2D2A	0.546157188347891	0.3	0.277194007149613	-0.5
ENSG00000048392	RRM2B	0.0010494504909205	1.3	0.306748968521546	0.5
ENSG00000048405	ZNF800	0.00187081580618156	0.9	0.416607223663163	0.3
ENSG00000048462	TNFRSF17	0.000483746091490402	-2.4	0.725235450488882	0.4
ENSG00000048471	SNX29	0.322774994007678	-0.4	0.186227531727085	-0.6
ENSG00000048540	LMO3	0.015589376419044	1.2	0.869432230826923	0.1
ENSG00000048544	MRPS10	0.104201333709489	0.6	0.441133659739764	0.3
ENSG00000048545	GUCA1A	NA	-0.3	0.238350357007367	1.8
ENSG00000048649	RSF1	0.155149465295976	0.4	0.872573425975582	-0.1
ENSG00000048707	VPS13D	0.585365677941993	0.2	0.730103566469996	-0.1
ENSG00000048740	CELF2	4.96469992922736e-06	0.9	0.0869640711018519	-0.5
ENSG00000048828	FAM120A	0.129467612097551	0.5	0.217162109961392	0.4
ENSG00000048991	R3HDM1	0.221816704556931	0.3	0.000131324655878981	0.9
ENSG00000049089	COL9A2	5.81802141520095e-05	-2.8	0.603604919328875	-0.6
ENSG00000049130	KITLG	4.39210587001795e-05	1.3	0.610392279430091	-0.3
ENSG00000049167	ERCC8	0.478649738492358	0.3	0.0870201173169161	0.6
ENSG00000049192	ADAMTS6	0.457219977244827	-0.5	0.0282460093160215	1.2
ENSG00000049239	H6PD	0.649331363238281	-0.3	0.587082488489063	0.4
ENSG00000049245	VAMP3	0.000356410968081053	0.9	0.893649445623276	0.1
ENSG00000049246	PER3	0.72693332053285	0.2	0.00110584084345193	-1.5
ENSG00000049247	UTS2	0.925711112391376	-0.1	0.778691056763379	-0.3
ENSG00000049249	TNFRSF9	0.0278981706753672	-1.8	0.996779278158957	0
ENSG00000049283	EPN3	0.00129916590064401	-2.3	0.508013595982013	1
ENSG00000049323	LTBP1	0.0291880886414865	1.1	0.824882887783411	0.1
ENSG00000049449	RCN1	0.420881038185237	0.4	0.00251818339247948	1.1
ENSG00000049540	ELN	0.924535996876059	-0.1	0.0310404402191478	-1.2
ENSG00000049541	RFC2	0.444527894858995	0.4	0.262788823658798	0.8
ENSG00000049618	ARID1B	0.18579277050861	0.3	0.988767114855428	0
ENSG00000049656	CLPTM1L	0.689272960187127	-0.3	0.50714721394061	0.4
ENSG00000049759	NEDD4L	0.282421851786335	-0.5	1.99297334061889e-05	-1.7
ENSG00000049768	FOXP3	8.24896696582193e-05	-3.3	0.514190298352409	0.7
ENSG00000049769	PPP1R3F	0.781077273112879	-0.3	0.893389057212468	-0.2
ENSG00000049860	HEXB	0.456587725555597	0.3	0.107285846689359	0.6
ENSG00000049883	PTCD2	0.308653944743625	0.5	0.792641248072897	-0.1
ENSG00000050030	NEXMIF	5.81456244582137e-05	1.3	0.168171412731161	1.1
ENSG00000050130	JKAMP	0.947684715673326	0	0.423572727510385	0.5
